,Unnamed: 0,Approved symbol,Alias symbol,Ensembl gene ID
1122,2208.0,APPL1,APPL,ENSG00000157500
1123,2209.0,APPL2,FLJ10659,ENSG00000136044
1124,2210.0,APPL2,DIP13B,ENSG00000136044
1125,2211.0,APRT,,ENSG00000198931
1126,2213.0,APTX,FLJ20157,ENSG00000137074
1127,2214.0,APTX,AOA,ENSG00000137074
1128,2215.0,APTX,AOA1,ENSG00000137074
1129,2216.0,APTX,EAOH,ENSG00000137074
1130,2217.0,APTX,EOAHA,ENSG00000137074
1131,2218.0,AQP1,CHIP28,ENSG00000240583
1132,2219.0,AQP2,,ENSG00000167580
1133,2220.0,AQP3,GIL,ENSG00000165272
1134,2221.0,AQP4,MIWC,ENSG00000171885
1135,2223.0,AQP5,,ENSG00000161798
1136,2224.0,AQP6,,ENSG00000086159
1137,2232.0,AQP8,,ENSG00000103375
1138,2233.0,AQP9,SSC1,ENSG00000103569
1139,2234.0,AQP9,HsT17287,ENSG00000103569
1140,2239.0,AQR,KIAA0560,ENSG00000021776
1141,2240.0,AQR,fSAP164,ENSG00000021776
1142,2241.0,AQR,IBP160,ENSG00000021776
1143,2242.0,AR,AIS,ENSG00000169083
1144,2243.0,AR,NR3C4,ENSG00000169083
1145,2244.0,AR,SMAX1,ENSG00000169083
1146,2245.0,AR,HUMARA,ENSG00000169083
1147,2246.0,ARAF,,ENSG00000078061
1148,2250.0,ARAP1,,ENSG00000186635
1149,2253.0,ARAP2,PARX,ENSG00000047365
1150,2254.0,ARAP3,FLJ21065,ENSG00000120318
1151,2255.0,ARAP3,DRAG1,ENSG00000120318
1152,2256.0,ARC,KIAA0278,ENSG00000198576
1153,2257.0,ARC,Arg3.1,ENSG00000198576
1154,2258.0,ARCN1,,ENSG00000095139
1155,2262.0,ARF1,,ENSG00000143761
